,cost,intersection,union,A_m,A_e,time,a,delta_u,delta_nu,gamma_u,timestep
19,3.417653242309615,0.9181912683853103,4.335844510694925,3.081818977057507,2.172216802022734,0 days 00:00:58.512080000,0.05,0.008,0.004,0.05,3.1
20,2.192339462587298,0.08752149331971179,2.2798609559070098,0.19516564720398735,2.172216802022734,0 days 00:00:58.294326000,0.01,0.008,0.004,0.06,3.1
21,2.2547557536742455,0.28561781534123604,2.5403735690154816,0.6537745823339859,2.172216802022734,0 days 00:01:06.254562000,0.02,0.008,0.004,0.06,3.1
22,2.4679747045740745,0.5487274986002938,3.0167022031743684,1.3932128997519273,2.172216802022734,0 days 00:01:03.383054000,0.03,0.008,0.004,0.06,3.1
23,3.0880382282924534,0.7524028220914384,3.840441050383892,2.4206270704525963,2.172216802022734,0 days 00:01:06.166217000,0.04,0.008,0.004,0.06,3.1
24,4.073420076477781,0.9175751316862735,4.990995208164055,3.736353537827593,2.172216802022734,0 days 00:01:04.228176000,0.05,0.008,0.004,0.06,3.1
25,2.376368758442674,0.004706790781944571,2.3810755492246183,0.21356553798383057,2.172216802022734,0 days 00:01:00.439343000,0.01,0.008,0.004,0.07,3.1
26,2.6662724240439455,0.12521317671349158,2.791485600757437,0.7444819754481948,2.172216802022734,0 days 00:00:56.855831000,0.02,0.008,0.004,0.07,3.1
27,3.0256892188272313,0.3768400077273838,3.402529226554615,1.6071524322592652,2.172216802022734,0 days 00:00:57.551578000,0.03,0.008,0.004,0.07,3.1
28,3.627915899743335,0.6730208987876058,4.300936798530941,2.8017408952958114,2.172216802022734,0 days 00:01:01.766462000,0.04,0.008,0.004,0.07,3.1
29,4.742107410602933,0.8696479999427812,5.611755410545714,4.309186608465763,2.172216802022734,0 days 00:00:57.777050000,0.05,0.008,0.004,0.07,3.1
30,2.4052111855202947,0.0,2.4052111855202947,0.23299438349756046,2.172216802022734,0 days 00:00:57.244355000,0.01,0.008,0.004,0.08,3.1
31,2.9481991498947786,0.027128816887325158,2.9753279667821038,0.8302399816466953,2.172216802022734,0 days 00:00:57.766121000,0.02,0.008,0.004,0.08,3.1
32,3.5367473054210072,0.21747368744773227,3.7542209928687393,1.799477878293737,2.172216802022734,0 days 00:00:56.737525000,0.03,0.008,0.004,0.08,3.1
33,4.200697220996649,0.5481336322628106,4.74883085325946,3.1247476834995336,2.172216802022734,0 days 00:00:57.901397000,0.04,0.008,0.004,0.08,3.1
34,5.300597046258304,0.8116083122537358,6.112205358512039,4.751596868743042,2.172216802022734,0 days 00:01:01.533922000,0.05,0.008,0.004,0.08,3.1
35,2.424065551625993,0.0,2.424065551625993,0.25184874960325876,2.172216802022734,0 days 00:01:01.946569000,0.01,0.008,0.004,0.09,3.1
36,3.0792796737092085,0.0,3.0792796737092085,0.9070628716864743,2.172216802022734,0 days 00:00:57.807241000,0.02,0.008,0.004,0.09,3.1
37,3.9170680589542206,0.10866547520850767,4.025733534162728,1.9621822073485014,2.172216802022734,0 days 00:00:56.636179000,0.03,0.008,0.004,0.09,3.1
38,4.74789297465737,0.39987875006726536,5.1477717247246355,3.375433672769169,2.172216802022734,0 days 00:00:59.415463000,0.04,0.008,0.004,0.09,3.1
39,5.717897590112451,0.7496673869210265,6.4675649770334775,5.045015561931771,2.172216802022734,0 days 00:00:59.723516000,0.05,0.008,0.004,0.09,3.1
40,2.3343913401370755,0.002002501038882675,2.3363938411759584,0.16617954019210632,2.172216802022734,0 days 00:00:58.641525000,0.01,0.008,0.005,0.02,3.1
41,2.5194322625215966,0.00941628971492752,2.528848552236524,0.3660480399287172,2.172216802022734,0 days 00:00:59.379055000,0.02,0.008,0.005,0.02,3.1
42,2.7403371260748193,0.026527629613419212,2.7668647556882386,0.6211755832789246,2.172216802022734,0 days 00:00:59.176685000,0.03,0.008,0.005,0.02,3.1
43,2.9898118816088015,0.057308884899483305,3.047120766508285,0.9322128493850358,2.172216802022734,0 days 00:00:57.705820000,0.04,0.008,0.005,0.02,3.1
44,3.2702682433536365,0.10096639205679339,3.37123463541043,1.2999842254444898,2.172216802022734,0 days 00:00:59.170256000,0.05,0.008,0.005,0.02,3.1
45,2.2261630095931735,0.05682875125262812,2.2829917608458015,0.16760371007569874,2.172216802022734,0 days 00:00:58.707170000,0.01,0.008,0.005,0.03,3.1
46,2.297712353570484,0.15128212898372856,2.448994482554213,0.4280598095152079,2.172216802022734,0 days 00:00:58.802755000,0.02,0.008,0.005,0.03,3.1
47,2.429720143914876,0.27185300354588293,2.701573147460759,0.8012093489839065,2.172216802022734,0 days 00:00:58.896811000,0.03,0.008,0.005,0.03,3.1
48,2.663297739538391,0.3993256331482864,3.0626233726866774,1.2897322038122316,2.172216802022734,0 days 00:00:57.761470000,0.04,0.008,0.005,0.03,3.1
49,3.0133019705401667,0.5278433382000249,3.541145308740192,1.8967718449174853,2.172216802022734,0 days 00:00:52.832037000,0.05,0.008,0.005,0.03,3.1
50,2.1119504395644646,0.11907148717534667,2.2310219267398113,0.17787661189242457,2.172216802022734,0 days 00:01:02.840758000,0.01,0.008,0.005,0.04,3.1
51,2.06144226087858,0.31388441404392947,2.3753266749225097,0.5169942869437077,2.172216802022734,0 days 00:00:59.841515000,0.02,0.008,0.005,0.04,3.1
52,2.2131611149555397,0.4977498693009458,2.7109109842564854,1.036444051534695,2.172216802022734,0 days 00:00:57.571458000,0.03,0.008,0.005,0.04,3.1
53,2.5918495098212406,0.6607675374225215,3.252617047243762,1.7411677826435472,2.172216802022734,0 days 00:00:57.581791000,0.04,0.008,0.005,0.04,3.1
54,3.1997757788581493,0.8037722553734559,4.003548034231605,2.6351034875823327,2.172216802022734,0 days 00:00:57.219045000,0.05,0.008,0.005,0.04,3.1
55,2.3391529942553717,0.013963389734201838,2.3531163839895735,0.19486297170104333,2.172216802022734,0 days 00:00:56.855906000,0.01,0.008,0.005,0.05,3.1
56,2.5460671743975754,0.12355059143851925,2.6696177658360947,0.6209515552518787,2.172216802022734,0 days 00:01:00.943684000,0.02,0.008,0.005,0.05,3.1
57,2.809251380277059,0.32885084272931453,3.1381022230063733,1.294736263712954,2.172216802022734,0 days 00:00:59.333032000,0.03,0.008,0.005,0.05,3.1
58,3.2093991259469554,0.5906568244987358,3.800055950445691,2.2184959729216938,2.172216802022734,0 days 00:00:58.037481000,0.04,0.008,0.005,0.05,3.1
59,4.001331206487509,0.778409177139579,4.779740383627089,3.385932758743942,2.172216802022734,0 days 00:00:59.090456000,0.05,0.008,0.005,0.05,3.1
60,2.387685496002102,0.0,2.387685496002102,0.21546869397936766,2.172216802022734,0 days 00:00:58.732310000,0.01,0.008,0.005,0.06,3.1
61,2.8799535478056932,0.009364578978642252,2.8893181267843353,0.7264659037402448,2.172216802022734,0 days 00:00:58.314148000,0.02,0.008,0.005,0.06,3.1
62,3.421835649337682,0.14650969019155252,3.5683453395292344,1.5426382276980528,2.172216802022734,0 days 00:00:58.024401000,0.03,0.008,0.005,0.06,3.1
63,4.013490226995618,0.4057191765294756,4.419209403525094,2.6527117780318314,2.172216802022734,0 days 00:00:58.939111000,0.04,0.008,0.005,0.06,3.1
64,4.785248825149508,0.7030973300485936,5.488346155198101,4.019226683223962,2.172216802022734,0 days 00:00:58.134161000,0.05,0.008,0.005,0.06,3.1
65,2.4090868082747567,0.0,2.4090868082747567,0.2368700062520225,2.172216802022734,0 days 00:00:57.986412000,0.01,0.008,0.005,0.07,3.1
66,N/A,N/A,N/A,N/A,2.172216802022734,0 days 00:00:58.583826000,0.02,0.008,0.005,0.07,3.1
67,3.8450574070417973,0.04212482705885977,3.887182234100657,1.757090259136784,2.172216802022734,0 days 00:00:57.350499000,0.03,0.008,0.005,0.07,3.1
68,4.659026223986068,0.255540076706007,4.914566300692075,2.997889575375344,2.172216802022734,0 days 00:00:54.625374000,0.04,0.008,0.005,0.07,3.1
69,5.433916215495495,0.5982413845421859,6.0321576000376815,4.458182182557133,2.172216802022734,0 days 00:00:52.368954000,0.05,0.008,0.005,0.07,3.1
70,2.429294871618522,0.0,2.429294871618522,0.2570780695957876,2.172216802022734,0 days 00:00:51.689917000,0.01,0.008,0.005,0.08,3.1
71,3.0792995547613904,0.0,3.0792995547613904,0.9070827527386565,2.172216802022734,0 days 00:00:51.797468000,0.02,0.008,0.005,0.08,3.1
72,4.097688268723093,0.0004252276171607187,4.098113496340254,1.926321921934678,2.172216802022734,0 days 00:00:54.412759000,0.03,0.008,0.005,0.08,3.1
73,5.100801999640673,0.15365879999964,5.254460799640313,3.2359027976172166,2.172216802022734,0 days 00:00:58.555662000,0.04,0.008,0.005,0.08,3.1
74,5.915205290854026,0.4765836856381992,6.391788976492225,4.696155860107695,2.172216802022734,0 days 00:00:58.920050000,0.05,0.008,0.005,0.08,3.1
75,N/A,N/A,N/A,N/A,2.172216802022734,0 days 00:00:58.165318000,0.01,0.008,0.005,0.09,3.1
76,3.1464386547191134,0.0,3.1464386547191134,0.9742218526963794,2.172216802022734,0 days 00:00:58.653853000,0.02,0.008,0.005,0.09,3.1
77,4.220089187486661,0.0,4.220089187486661,2.047872385463926,2.172216802022734,0 days 00:00:57.146752000,0.03,0.008,0.005,0.09,3.1
78,5.373599437832215,0.08549220308950528,5.459091640921721,3.372367041988491,2.172216802022734,0 days 00:01:00.987813000,0.04,0.008,0.005,0.09,3.1
79,6.18299710348151,0.3841810312887885,6.567178134770298,4.779142364036352,2.172216802022734,0 days 00:00:55.815850000,0.05,0.008,0.005,0.09,3.1
80,2.1730099774930913,0.07442897124061665,2.247438948733708,0.14965111795158914,2.172216802022734,0 days 00:00:52.167069000,0.01,0.008,0.006,0.02,3.1
81,2.212496653577957,0.14963831500270253,2.3621349685806594,0.33955648156062945,2.172216802022734,0 days 00:00:54.091476000,0.02,0.008,0.006,0.02,3.1
82,2.300856119507575,0.23178630336507539,2.5326424228726503,0.5922119242149905,2.172216802022734,0 days 00:00:51.457836000,0.03,0.008,0.006,0.02,3.1
83,2.44781272484472,0.31686970959538086,2.764682434440101,0.9093353420127512,2.172216802022734,0 days 00:00:52.636047000,0.04,0.008,0.006,0.02,3.1
84,2.6621020512321927,0.4015757724251661,3.063677823657359,1.2930367940597893,2.172216802022734,0 days 00:00:52.256998000,0.05,0.008,0.006,0.02,3.1
85,2.277251597455909,0.030936221827061954,2.308187819282971,0.16690723908729999,2.172216802022734,0 days 00:00:52.528017000,0.01,0.008,0.006,0.03,3.1
86,2.396298385400341,0.11057935496646487,2.506877740366806,0.44524029331054027,2.172216802022734,0 days 00:00:51.548688000,0.02,0.008,0.006,0.03,3.1
87,2.551937951082654,0.23742690959199642,2.7893648606746506,0.8545749682439127,2.172216802022734,0 days 00:00:51.762273000,0.03,0.008,0.006,0.03,3.1
88,N/A,N/A,N/A,N/A,2.172216802022734,0 days 00:00:54.906144000,0.04,0.008,0.006,0.03,3.1
89,N/A,N/A,N/A,N/A,2.172216802022734,0 days 00:01:09.866398000,0.05,0.008,0.006,0.03,3.1
90,2.361145867999348,0.0,2.361145867999348,0.18892906597661377,2.172216802022734,0 days 00:01:05.512496000,0.01,0.008,0.006,0.04,3.1
91,2.7405114597176237,0.0,2.7405114597176237,0.5682946576948895,2.172216802022734,0 days 00:01:04.450051000,0.02,0.008,0.006,0.04,3.1
92,N/A,N/A,N/A,N/A,2.172216802022734,0 days 00:01:02.738480000,0.03,0.008,0.006,0.04,3.1
93,3.7405800102428124,0.18084268827384348,3.921422698516656,1.930048584767768,2.172216802022734,0 days 00:01:02.462635000,0.04,0.008,0.006,0.04,3.1
94,4.266025117685967,0.3959152998170934,4.66194041750306,2.885638915297423,2.172216802022734,0 days 00:01:03.215849000,0.05,0.008,0.006,0.04,3.1
95,2.3849958275560437,0.0,2.3849958275560437,0.21277902553330935,2.172216802022734,0 days 00:01:02.821261000,0.01,0.008,0.006,0.05,3.1
96,N/A,N/A,N/A,N/A,2.172216802022734,0 days 00:01:01.794986000,0.02,0.008,0.006,0.05,3.1
97,3.597784380673663,0.0,3.597784380673663,1.425567578650929,2.172216802022734,0 days 00:01:00.922969000,0.03,0.008,0.006,0.05,3.1
98,4.437666221924433,0.060784314979820966,4.498450536904254,2.3870180498613407,2.172216802022734,0 days 00:01:01.624824000,0.04,0.008,0.006,0.05,3.1
99,5.15859043752163,0.258127695596581,5.416718133118211,3.5026290266920594,2.172216802022734,0 days 00:01:01.311852000,0.05,0.008,0.006,0.05,3.1
100,2.4079969561478536,0.0,2.4079969561478536,0.2357801541251194,2.172216802022734,0 days 00:00:49.406129000,0.01,0.008,0.006,0.06,3.1
101,N/A,N/A,N/A,N/A,2.172216802022734,0 days 00:01:02.331903000,0.02,0.008,0.006,0.06,3.1
102,3.814516127821027,0.0,3.814516127821027,1.6422993257982927,2.172216802022734,0 days 00:01:03.344348000,0.03,0.008,0.006,0.06,3.1
103,4.855574802807232,0.009121192299573526,4.864695995106805,2.7016003853836437,2.172216802022734,0 days 00:00:53.984070000,0.04,0.008,0.006,0.06,3.1
104,5.555207054383737,0.23991673979309386,5.79512379417683,3.8628237319471945,2.172216802022734,0 days 00:00:51.989119000,0.05,0.008,0.006,0.06,3.1
105,N/A,N/A,N/A,N/A,2.172216802022734,0 days 00:00:51.975465000,0.01,0.008,0.006,0.07,3.1
106,3.0465332056458574,0.0,3.0465332056458574,0.8743164036231232,2.172216802022734,0 days 00:00:51.975950000,0.02,0.008,0.006,0.07,3.1
107,3.9616661332332743,0.0,3.9616661332332743,1.7894493312105404,2.172216802022734,0 days 00:00:52.224432000,0.03,0.008,0.006,0.07,3.1
108,5.044616684025593,0.0,5.044616684025593,2.8723998820028585,2.172216802022734,0 days 00:00:52.235714000,0.04,0.008,0.006,0.07,3.1
109,N/A,N/A,N/A,N/A,2.172216802022734,0 days 00:00:53.364977000,0.05,0.008,0.006,0.07,3.1
110,N/A,N/A,N/A,N/A,2.172216802022734,0 days 00:00:52.002742000,0.01,0.008,0.006,0.08,3.1
111,3.1036612334552958,0.0,3.1036612334552958,0.9314444314325614,2.172216802022734,0 days 00:00:52.711554000,0.02,0.008,0.006,0.08,3.1
112,4.045532180583288,0.0,4.045532180583288,1.8733153785605536,2.172216802022734,0 days 00:00:56.052041000,0.03,0.008,0.006,0.08,3.1
113,5.107557437253525,0.0,5.107557437253525,2.9353406352307907,2.172216802022734,0 days 00:01:03.758452000,0.04,0.008,0.006,0.08,3.1
114,N/A,N/A,N/A,N/A,2.172216802022734,0 days 00:00:55.452081000,0.05,0.008,0.006,0.08,3.1
115,N/A,N/A,N/A,N/A,2.172216802022734,0 days 00:00:58.909002000,0.01,0.008,0.006,0.09,3.1
116,3.1396135003055874,0.0,3.1396135003055874,0.9673966982828534,2.172216802022734,0 days 00:00:57.232668000,0.02,0.008,0.006,0.09,3.1
117,4.0807486109218365,0.0,4.0807486109218365,1.9085318088991026,2.172216802022734,0 days 00:00:59.059198000,0.03,0.008,0.006,0.09,3.1
118,N/A,N/A,N/A,N/A,2.172216802022734,0 days 00:01:02.107415000,0.04,0.008,0.006,0.09,3.1
119,N/A,N/A,N/A,N/A,2.172216802022734,0 days 00:00:59.311386000,0.05,0.008,0.006,0.09,3.1
120,2.3998374243960736,0.0,2.3998374243960736,0.22762062237333966,2.172216802022734,0 days 00:00:53.106739000,0.01,0.009,0.004,0.02,3.1
121,2.6442309536872024,0.0,2.6442309536872024,0.47201415166446814,2.172216802022734,0 days 00:01:03.951450000,0.02,0.009,0.004,0.02,3.1
122,2.9418148041574206,0.0,2.9418148041574206,0.7695980021346867,2.172216802022734,0 days 00:00:49.077580000,0.03,0.009,0.004,0.02,3.1
123,3.2926566513493936,0.0,3.2926566513493936,1.1204398493266594,2.172216802022734,0 days 00:00:52.736010000,0.04,0.009,0.004,0.02,3.1
124,3.6969063616592224,0.0,3.6969063616592224,1.5246895596364882,2.172216802022734,0 days 00:00:50.327992000,0.05,0.009,0.004,0.02,3.1
125,2.3632489287841802,0.0,2.3632489287841802,0.19103212676144612,2.172216802022734,0 days 00:00:49.862833000,0.01,0.009,0.004,0.03,3.1
126,2.6325207007437843,0.0,2.6325207007437843,0.46030389872105,2.172216802022734,0 days 00:00:49.253068000,0.02,0.009,0.004,0.03,3.1
127,3.0028217021621955,0.0,3.0028217021621955,0.8306049001394612,2.172216802022734,0 days 00:00:57.886831000,0.03,0.009,0.004,0.03,3.1
128,3.475250323286857,0.0,3.475250323286857,1.3030335212641224,2.172216802022734,0 days 00:01:08.979645000,0.04,0.009,0.004,0.03,3.1
129,4.050470617707434,0.00027115661048582806,4.05074177431792,1.8787961289056705,2.172216802022734,0 days 00:00:54.865377000,0.05,0.009,0.004,0.03,3.1
130,2.3531832700928357,0.0,2.3531832700928357,0.18096646807010164,2.172216802022734,0 days 00:00:51.674389000,0.01,0.009,0.004,0.04,3.1
131,2.666504656248015,0.000957209957136878,2.6674618662051515,0.4962022741395549,2.172216802022734,0 days 00:00:51.612599000,0.02,0.009,0.004,0.04,3.1
132,3.0837396441860383,0.027231413810279503,3.1109710579963177,0.9659856697838624,2.172216802022734,0 days 00:00:51.430865000,0.03,0.009,0.004,0.04,3.1
133,3.5350884850692577,0.11534964490568747,3.6504381299749453,1.5935709728578997,2.172216802022734,0 days 00:00:51.683975000,0.04,0.009,0.004,0.04,3.1
134,3.978406261004024,0.28819251591788525,4.266598776921909,2.3825744908170607,2.172216802022734,0 days 00:00:51.705649000,0.05,0.009,0.004,0.04,3.1
135,2.3071236610302823,0.024279055655685552,2.3314027166859677,0.18346497031891854,2.172216802022734,0 days 00:00:54.004080000,0.01,0.009,0.004,0.05,3.1
136,2.4598380212259277,0.13542408624458396,2.5952621074705116,0.5584693916923625,2.172216802022734,0 days 00:00:59.462096000,0.02,0.009,0.004,0.05,3.1
137,2.578890049281121,0.36868261837345145,2.947572667654572,1.1440384840052884,2.172216802022734,0 days 00:00:57.950640000,0.03,0.009,0.004,0.05,3.1
138,2.735328341134276,0.6917324756005807,3.4270608167348566,1.946576490312702,2.172216802022734,0 days 00:00:58.247271000,0.04,0.009,0.004,0.05,3.1
139,3.143288048952215,1.000718638946217,4.144006687898432,2.97250852482192,2.172216802022734,0 days 00:00:57.250947000,0.05,0.009,0.004,0.05,3.1
140,2.0326906700919802,0.16684258249154657,2.1995332525835267,0.19415903305233967,2.172216802022734,0 days 00:00:58.696773000,0.01,0.009,0.004,0.06,3.1
141,1.8921234826618885,0.4578728649904353,2.349996347652324,0.635652410620027,2.172216802022734,0 days 00:00:58.620427000,0.02,0.009,0.004,0.06,3.1
142,1.9252874634785644,0.7948302951062668,2.720117758584831,1.3427312516683636,2.172216802022734,0 days 00:00:57.217140000,0.03,0.009,0.004,0.06,3.1
143,2.3283668496942918,1.0838450578077243,3.4122119075020163,2.3238401632870054,2.172216802022734,0 days 00:00:57.551012000,0.04,0.009,0.004,0.06,3.1
144,3.1796922563339267,1.28892551720101,4.468617773534937,3.5853264887132164,2.172216802022734,0 days 00:00:57.150402000,0.05,0.009,0.004,0.06,3.1
145,1.9735392585194553,0.2041847020171762,2.1777239605366314,0.20969186053107328,2.172216802022734,0 days 00:00:57.403405000,0.01,0.009,0.004,0.07,3.1
146,1.7309933901837113,0.5798895110476804,2.3108829012313916,0.7185556102563389,2.172216802022734,0 days 00:00:57.148563000,0.02,0.009,0.004,0.07,3.1
147,1.955664581299859,0.8800213085504738,2.8356858898503328,1.5434903963780748,2.172216802022734,0 days 00:00:57.532875000,0.03,0.009,0.004,0.07,3.1
148,2.6199074945978955,1.122060073034216,3.741967567632112,2.6918108386435926,2.172216802022734,0 days 00:01:00.413424000,0.04,0.009,0.004,0.07,3.1
149,3.7009429387774224,1.3174593665316452,5.018402305309068,4.163644869817981,2.172216802022734,0 days 00:00:58.446083000,0.05,0.009,0.004,0.07,3.1
150,2.1096211656113595,0.14502269047235472,2.2546438560837143,0.22744974453333547,2.172216802022734,0 days 00:00:58.089393000,0.01,0.009,0.004,0.08,3.1
151,2.116704851085623,0.4279778129143426,2.5446826639999656,0.8004436748915733,2.172216802022734,0 days 00:00:57.910422000,0.02,0.009,0.004,0.08,3.1
152,2.3076121837634402,0.7987445420325142,3.1063567257959543,1.7328844658057356,2.172216802022734,0 days 00:00:57.180787000,0.03,0.009,0.004,0.08,3.1
153,3.0510202969468923,1.073641175147061,4.124661472093953,3.0260858452182773,2.172216802022734,0 days 00:00:52.659997000,0.04,0.009,0.004,0.08,3.1
154,4.254876923132988,1.2911393766805244,5.5460162998135125,4.664938874471302,2.172216802022734,0 days 00:00:50.912224000,0.05,0.009,0.004,0.08,3.1
155,2.305009135168388,0.056406270094574225,2.3614154052629623,0.24560487333480452,2.172216802022734,0 days 00:00:50.957705000,0.01,0.009,0.004,0.09,3.1
156,2.4965869640036393,0.27627646461666244,2.7728634286203016,0.8769230912142284,2.172216802022734,0 days 00:00:48.811026000,0.02,0.009,0.004,0.09,3.1
157,2.8227096036654427,0.6259694848319148,3.4486790884973573,1.9024317713065375,2.172216802022734,0 days 00:00:49.449205000,0.03,0.009,0.004,0.09,3.1
158,3.4978532032388,0.9929193955142466,4.490772598753047,3.31147519224456,2.172216802022734,0 days 00:00:49.588040000,0.04,0.009,0.004,0.09,3.1
159,4.74848384490036,1.243676646382514,5.992160491282873,5.063620335642653,2.172216802022734,0 days 00:00:50.679065000,0.05,0.009,0.004,0.09,3.1
160,2.3716362827590602,0.0,2.3716362827590602,0.1994194807363261,2.172216802022734,0 days 00:00:50.125806000,0.01,0.009,0.005,0.02,3.1
161,2.5953468410890568,0.0,2.5953468410890568,0.4231300390663227,2.172216802022734,0 days 00:00:49.862283000,0.02,0.009,0.005,0.02,3.1
162,2.87294303076683,0.0,2.87294303076683,0.7007262287440963,2.172216802022734,0 days 00:00:50.017189000,0.03,0.009,0.005,0.02,3.1
163,3.204701270854871,0.0,3.204701270854871,1.0324844688321368,2.172216802022734,0 days 00:00:49.622942000,0.04,0.009,0.005,0.02,3.1
164,3.5908509775376567,7.232656779564152e-05,3.5909233041054525,1.4187788286505156,2.172216802022734,0 days 00:00:50.842455000,0.05,0.009,0.005,0.02,3.1
165,2.356693560144189,0.00010636964572472023,2.356799929789914,0.18468949741290341,2.172216802022734,0 days 00:00:50.349345000,0.01,0.009,0.005,0.03,3.1
166,2.614770789580774,0.004829691232833524,2.6196004808136077,0.4522133700237076,2.172216802022734,0 days 00:00:50.018469000,0.02,0.009,0.005,0.03,3.1
167,2.9401180847912394,0.02910164892719181,2.969219733718431,0.8261045806228894,2.172216802022734,0 days 00:00:50.817439000,0.03,0.009,0.005,0.03,3.1
168,3.295961822311319,0.09213088674104801,3.3880927090523674,1.3080067937706819,2.172216802022734,0 days 00:00:51.527104000,0.04,0.009,0.005,0.03,3.1
169,3.6599916750437287,0.20602093684874373,3.8660126118924723,1.8998167467184819,2.172216802022734,0 days 00:00:50.454149000,0.05,0.009,0.005,0.03,3.1
170,2.2694508892047223,0.04381077547556497,2.313261664680287,0.18485563813311692,2.172216802022734,0 days 00:00:50.374815000,0.01,0.009,0.005,0.04,3.1
171,2.3694515493423656,0.15906471175319356,2.528516261095559,0.5153641708260173,2.172216802022734,0 days 00:00:50.360546000,0.02,0.009,0.005,0.04,3.1
172,2.451791280460549,0.3667655820354312,2.81855686249598,1.013105642508678,2.172216802022734,0 days 00:00:51.376552000,0.03,0.009,0.005,0.04,3.1
173,2.6118100193413807,0.621395506574632,3.233205525916013,1.6823842304679109,2.172216802022734,0 days 00:00:50.994746000,0.04,0.009,0.005,0.04,3.1
174,2.9525979950847696,0.8736584811885025,3.8262564762732723,2.5276981554390385,2.172216802022734,0 days 00:00:51.321114000,0.05,0.009,0.005,0.04,3.1
175,1.9803664110848458,0.19318880079153686,2.1735552118763826,0.19452721064518516,2.172216802022734,0 days 00:00:51.108547000,0.01,0.009,0.005,0.05,3.1
176,1.8136558501382538,0.47918021916517084,2.2928360693034247,0.5997994864458635,2.172216802022734,0 days 00:00:50.228089000,0.02,0.009,0.005,0.05,3.1
177,1.8671227985429082,0.7703497915833408,2.637472590126249,1.2356055796868568,2.172216802022734,0 days 00:00:50.708093000,0.03,0.009,0.005,0.05,3.1
178,2.234739118886501,1.0227494276313218,3.257488546517823,2.10802117212641,2.172216802022734,0 days 00:00:49.926940000,0.04,0.009,0.005,0.05,3.1
179,2.951496551457562,1.221010735244904,4.172507286702466,3.221301219924634,2.172216802022734,0 days 00:00:50.635305000,0.05,0.009,0.005,0.05,3.1
180,2.0455099425277843,0.16856358281313835,2.2140735253409227,0.21042030613132637,2.172216802022734,0 days 00:00:50.181853000,0.01,0.009,0.005,0.06,3.1
181,1.9499315994799395,0.4578957777722181,2.4078273772521577,0.6935063530016409,2.172216802022734,0 days 00:00:51.131579000,0.02,0.009,0.005,0.06,3.1
182,2.0692529742760066,0.7845611065650102,2.853814080841017,1.466158385383293,2.172216802022734,0 days 00:00:50.401093000,0.03,0.009,0.005,0.06,3.1
183,2.642871076834621,1.0307489089346762,3.673619985769297,2.5321520926812413,2.172216802022734,0 days 00:00:50.386871000,0.04,0.009,0.005,0.06,3.1
184,3.5905623179648467,1.2345087645764574,4.825071082541304,3.8873630450950314,2.172216802022734,0 days 00:00:50.087642000,0.05,0.009,0.005,0.06,3.1
185,2.2671067388812025,0.06722486069825948,2.334331599579462,0.22933965825498714,2.172216802022734,0 days 00:00:50.334609000,0.01,0.009,0.005,0.07,3.1
186,2.4080487343888692,0.27537981373877196,2.683428548127641,0.7865915598436797,2.172216802022734,0 days 00:00:49.957083000,0.02,0.009,0.005,0.07,3.1
187,2.664040285690494,0.5957343186649848,3.2597746043554787,1.6832921209977265,2.172216802022734,0 days 00:00:51.094339000,0.03,0.009,0.005,0.07,3.1
188,3.198911715444709,0.9436134965543234,4.142525211999033,2.91392190653062,2.172216802022734,0 days 00:00:50.048899000,0.04,0.009,0.005,0.07,3.1
189,4.253265812336994,1.1860205573469702,5.439286369683964,4.4530901250082,2.172216802022734,0 days 00:00:50.150374000,0.05,0.009,0.005,0.07,3.1
190,2.4203715463440956,0.0003530702872658908,2.4207246166313614,0.24886088489589445,2.172216802022734,0 days 00:00:49.510043000,0.01,0.009,0.005,0.08,3.1
191,N/A,N/A,N/A,N/A,2.172216802022734,0 days 00:00:50.720812000,0.02,0.009,0.005,0.08,3.1
192,3.2266854808622343,0.40946300059547597,3.63614848145771,1.8733946800304508,2.172216802022734,0 days 00:00:50.135980000,0.03,0.009,0.005,0.08,3.1
193,3.795148490063827,0.8026374347874519,4.597785924851279,3.228206557615998,2.172216802022734,0 days 00:00:49.839345000,0.04,0.009,0.005,0.08,3.1
194,4.8109095533583,1.1191308624420122,5.930040415800312,4.876954476219592,2.172216802022734,0 days 00:00:50.805695000,0.05,0.009,0.005,0.08,3.1
195,2.4396201040483083,0.0,2.4396201040483083,0.26740330202557433,2.172216802022734,0 days 00:00:50.173272000,0.01,0.009,0.005,0.09,3.1
196,3.0338645437331917,0.04291098775913768,3.0767755314923293,0.9474697172287323,2.172216802022734,0 days 00:00:50.962677000,0.02,0.009,0.005,0.09,3.1
197,3.660026883682091,0.2709483588741387,3.9309752425562294,2.0297067994076348,2.172216802022734,0 days 00:00:50.930975000,0.03,0.009,0.005,0.09,3.1
198,4.370882603563439,0.6329849322151248,5.003867535778564,3.464635665970956,2.172216802022734,0 days 00:00:50.571965000,0.04,0.009,0.005,0.09,3.1
199,5.235107164527784,1.0434448471539302,6.278552011681714,5.1497800568129115,2.172216802022734,0 days 00:00:50.972736000,0.05,0.009,0.005,0.09,3.1
200,2.340996254986265,0.004052834938466896,2.345049089924732,0.17688512284046531,2.172216802022734,0 days 00:00:49.497127000,0.01,0.009,0.006,0.02,3.1
201,2.527727589111039,0.014104084138579765,2.541831673249619,0.3837189553654664,2.172216802022734,0 days 00:00:49.975252000,0.02,0.009,0.006,0.02,3.1
